lat,lon,pm25_annual,side
23.014999389648438,72.53500366210938,57.9666633605957,West
23.014999389648438,72.54499816894531,57.69999694824219,West
23.014999389648438,72.55500030517578,56.55000305175781,West
23.014999389648438,72.56500244140625,55.22499465942383,West
23.014999389648438,72.57499694824219,54.47500228881836,East
23.014999389648438,72.58499908447266,54.47500228881836,East
23.014999389648438,72.59500122070312,54.95000076293945,East
23.014999389648438,72.6050033569336,55.08333206176758,East
23.014999389648438,72.61499786376953,54.69166946411133,East
23.014999389648438,72.625,54.41666793823242,East
23.014999389648438,72.63500213623047,55.70833206176758,East
23.014999389648438,72.6449966430664,55.7833366394043,East
23.014999389648438,72.65499877929688,55.508331298828125,East
23.014999389648438,72.66500091552734,52.641666412353516,East
23.014999389648438,72.67500305175781,51.43333435058594,East
23.014999389648438,72.68499755859375,51.05833435058594,East
23.014999389648438,72.69499969482422,49.81666946411133,East
23.014999389648438,72.70500183105469,48.69999694824219,East
23.014999389648438,72.71499633789062,48.23332595825195,East
23.014999389648438,72.7249984741211,48.44999694824219,East
23.014999389648438,72.73500061035156,48.85000228881836,East
23.014999389648438,72.74500274658203,49.07499694824219,East
23.024999618530273,72.40499877929688,50.250003814697266,West
23.024999618530273,72.41500091552734,50.07500076293945,West
23.024999618530273,72.42500305175781,50.02500534057617,West
23.024999618530273,72.43499755859375,51.98332595825195,West
23.024999618530273,72.44499969482422,55.3416633605957,West
23.024999618530273,72.45500183105469,58.3416633605957,West
23.024999618530273,72.46499633789062,60.91666793823242,West
23.024999618530273,72.4749984741211,62.54166793823242,West
23.024999618530273,72.48500061035156,62.77500534057617,West
23.024999618530273,72.49500274658203,60.49165725708008,West
23.024999618530273,72.50499725341797,59.57500076293945,West
